bib_fmt,source,rights,source_bib_num,access_profile_code,imprint,htid,rights_date_used,ht_bib_key,author,rights_reason_code,pub_place,responsible_entity_code,digitization_agent_code,description,lccn,oclc_num,content_provider_code,collection_code,title
,,,,,"Ringwood, Vic., Australia",,,,"Rohan, Criena",,,,,,,,,,
,,,,,"Woodstock, N.Y.|Overlook ",,,,"Thomas, Sue",,,,,,,,,,
,,,,,New York|Knopf|1959.,,,,"Mishima, Yukio",,,,,,,,,,
,,,,,New York|Knopf|1966 [c196,,,,"McGahern, John",,,,,,,,,,
,,,,,New York|Coward-McCann|19,,,,"Anthony, Evelyn",,,,,,,,,,
,,,,,London|Boston|M. Boyars|1,,,,"Gombrowicz, Witold",,,,,,,,,,
,,,,,New York|Seven Stories Pr,,,,"Djebar, Assia",,,,,,,,,,
Fiction,,,246984,,"New York|Coward-McCann, inc.|1934.",mdp.39015006957859,1934.0,,"Taber, Gladys Bagg,",,nyu,,,,,10944770.0,,,Late climbs the sun | $c: [by] Gladys Bagg Taber.
,,,,,"Garden City, NY|Doubleday",,,,"Walpole, Hugh, Sir",,,,,,,,,,
,,,,,New York|Africana Pub. Co,,,,"Soyinka, Wole",,,,,,,,,,
,,,,,"London|New York, N.Y.|Ham",,,,"Naher, Gaby",,,,,,,,,,
Fiction,,,3057214,,New York|Simon & Schuster|c1996.,mdp.39015037409391,1996.0,,"Coover, Robert.",,nyu,,,,,33819785.0,,,John's wife : | a novel / | $c: Robert Coover.
,,,,,"London|J. Cape, ltd.|1924",,,,"Hurst, Fannie",,,,,,,,,,
,,,,,Philadelphia|Lippincott|1,,,,"Blier, Bertrand",,,,,,,,,,
NotFiction,,,5768571,,New York|Derrydale Press|1927.,wu.89052490638,1927.0,,"Somerville, E. ≈í. (Edith ≈ínone),",,nyu,,,,,6624067.0,,,The Hitchcock edition of Somerville and Ross.
Fiction,,,916079,,New York|D.I. Fine|c1988.,mdp.39015014573664,1988.0,,"Gold, Herbert,",,nyu,,,,,17385600.0,,,Dreaming : | a novel / | $c: by Herbert Gold.
,,,,,New York;The H.B. Claflin,,,,"King, Charles",,,,,,,,,,
,,,,,New York|Ballantine Books,,,,"Smith, Sarah",,,,,,,,,,
,,,,,London|Constable|1970.,,,,"Trickett, Rachel",,,,,,,,,,
,,,,,New York|Macmillan|1946.,,,,"Bridge, Ann",,,,,,,,,,
,,,,,New York|London|Harper & ,,,,"Nazhivin, Iv. (Ivan)",,,,,,,,,,
Fiction,,,589859,,New York|Macmillan|1955.,uc1.b4095316,1955.0,,"Klaas, Joe.",,nyu,,,,,1686957.0,,,Maybe I'm dead.
,,,,,New York|Seabury Press|19,,,,"Lem, StanisÅ‚aw",,,,,,,,,,
,,,,,San Francisco|Mercury Hou,,,,"Michon, Pierre",,,,,,,,,,
,,,,,Sydney|Angus and Robertso,,,,"Timms, Edward Vivian",,,,,,,,,,
BK,UC,pd,3543909,open,"Current Literature Pub. Co., 1910.",uc2.ark:/13960/t0ks6km2b,1910.0,1802523.0,"Vigny, Alfred de, 1797-1863.",bib,nyu,universityofcalifornia,ia,v.002,,884540.0,universityofcalifornia,ISRLF,Cinq Mars; with a pref by Charles de Mazade.
,,,,,"Cambridge, MA|Circlet Pre",,,,"Sherman, Delia",,,,,,,,,,
,,,,,New York|The Viking press,,,,"Zweig, Arnold",,,,,,,,,,
,,,,,"Kent, Ohio|Kent State Uni",,,,"Jelliffe, Belinda Dobson, Mrs",,,,,,,,,,
,,,,,London|New York [etc.|Lon,,,,"Howard, Frederick James",,,,,,,,,,
,,,,,London;G. Routledge;1922,,,,"Stoker, Bram",,,,,,,,,,
Fiction,,,6541691,,"New York|Simon and Schuster, inc.|1932.",uc1.$b312763,1932.0,,"Ward, Christopher,",,nyu,,,,,311200.0,,,"The strange adventures of Jonathan Drew, | a rolling stone, during his travels through Massachusetts, Connecticut, Rhode Island, New York, Pennsylvania, Virginia, Ohio, Indiana, Illinois, Missouri & Kentucky in the years 1821-24; together with some account of the people he met, the things they did and said, the songs they sang and the roads they travelled, | $c: as taken down by Christopher Ward, esq. ..."
,,,,,San Francisco|Mercury Hou,,,,"Michon, Pierre",,,,,,,,,,
Fiction,,,9508765,,New York|Putnam|c1976.,uc1.b4358700,1976.0,,"Rothweiler, Paul R.,",,nyu,,,,,2137246.0,,,The sensuous southpaw : | a novel / | $c: by Paul R. Rothweiler.
,,,,,New York|London|Harper & ,,,,"Hilton, James",,,,,,,,,,
,,,,,New York|Simon and Schust,,,,"Merle, Robert",,,,,,,,,,
,,,,,New York|Pocket Books|199,,,,"Woodrell, Daniel",,,,,,,,,,
,,,,,Moscow|Progress Publisher,,,,"Semenov, IÍ¡Ulian",,,,,,,,,,
,,,,,Sydney|Angus and Robertso,,,,"Timms, Edward Vivian",,,,,,,,,,
Fiction,,,4094239,,"Columbia, Mo.|University of Missouri Press|c1999.",mdp.39015050128027,1999.0,,"Cherry, Kelly.",,mou,,,,,41265962.0,,,The society of friends : | stories / | $c: by Kelly Cherry.
,,,,,New York;New Amsterdam Bo,,,,"Boothby, Guy Newell",,,,,,,,,,
Fiction,,,5100326,,New York|Charles Scribner's Sons|1958,uc1.$b404059,1958.0,,"Jones, James,",,nyu,,,,,1512757.0,,,The Pistol.
,,,,,New Delhi|New York|Pengui,,,,"Anantha Murthy, U. R",,,,,,,,,,
BK,UC,pdus,b104946052,open,"D. Appleton and company, 1920.",uc2.ark:/13960/t6n010v0x,1920.0,9261123.0,"Harris, Joel Chandler, 1848-1908.",bib,nyu,universityofcalifornia,ia,,20019432,1679670.0,universityofcalifornia,INRLF,"Uncle Remus, his songs and his sayings, by Joel Chandler Harris; with an introduction by Thomas Nelson Page, and illustrations by A. B. Frost and E. W. Kemble."
,,,,,Sydney|Angus and Robertso,,,,"Timms, Edward Vivian",,,,,,,,,,
,,,,,New York|Grosset & Dunlap,,,,"Beck, L. Adams (Lily Adams)",,,,,,,,,,
,,,,,Toronto|Ryerson Press|c19,,,,"Th�riault, Yves",,,,,,,,,,
BK,UC,pd,b13829172x,open,"Dodd, Mead and Company, 1915.",uc2.ark:/13960/t27941w82,1915.0,6131699.0,"McCutcheon, George Barr, 1866-1928.",bib,nyu,universityofcalifornia,ia,,15018820,1161070.0,universityofcalifornia,INRLF,"Mr. Bingle, by George Barr McCutcheon ... with illustrations by James Montgomery Flagg."
Fiction,,,2218910,,New York|Viking|1990.,mdp.39015018916802,1990.0,,"Rothschild, Michael,",,nyu,,,,,20671689.0,,,Wondermonger / | $c: Michael Rothschild.
,,,,,"Garden City, N.Y.|Publish",,,,"Charteris, Leslie",,,,,,,,,,
,,,,,New York|Macaulay|c1939.,,,,"Goldsmith, Martin M",,,,,,,,,,
,,,,,New York;A. A. Knopf;1921,,,,"Fletcher, J. S. (Joseph Smith)",,,,,,,,,,
,,,,,London|New York [etc.|Lon,,,,"Howard, Frederick James",,,,,,,,,,
,,,,,New York|E. P. Dutton and,,,,"Trenker, Luis",,,,,,,,,,
,,,,,"London|J. Cape|1962, c196",,,,"D�rrenmatt, Friedrich",,,,,,,,,,
,,,,,London|Chapman & Hall|195,,,,"Waugh, Evelyn",,,,,,,,,,
,,,,,New York|Macmillan|1946.,,,,"Bridge, Ann",,,,,,,,,,
,,,,,New York|Fromm Internatio,,,,"Arjouni, Jakob",,,,,,,,,,
BK,UC,pd,70081,open,"George H. Doran Company, [c1916]",uc2.ark:/13960/t9959jk0f,1916.0,430689.0,"Bennett, Arnold, 1867-1931.",bib,inu,universityofcalifornia,ia,,16022855,604386.0,universityofcalifornia,ISRLF,"The lion's share, by Arnold Bennett ..."
Fiction,,,812483,,Boston|Houghton Mifflin|c1986.,mdp.39015011095281,1986.0,,"Boyer, Rick.",,mau,,,,,13328005.0,,,The Daisy Ducks : | a Doc Adams suspense novel / | $c: Rick Boyer.
,,,,,"Harmondsworth, Middlesex ",,,,"Acton, Harold",,,,,,,,,,
,,,,,"Harmondsworth, Middlesex ",,,,"Acton, Harold",,,,,,,,,,
NotFiction,,,100820473,,Philadelphia|The Penn publishing company|1927.,osu.32435052534187,1927.0,,"Barnes, Annie Maria,",,mau,,,,,1721051.0,,,"A knight of Carolina, | $c: by A. M. Barnes."
,,,,,London|Pub. for the Inter,,,,"Mofolo, Thomas",,,,,,,,,,
BK,UNC,pd,b7004943,open,"D. McKay, c1919.",nc01.ark:/13960/t53f5v60h,1919.0,1031540.0,"MacDonald, George, 1824-1905.",bib,dcu,unc,ia,,19018605//r,1413723.0,unc,IUNC,At the back of the North Wind / by George Macdonald ; illustrated by Jessie Willcox Smith.
Fiction,,,738524,,New York|Atheneum|1977.,mdp.39015048898061,1977.0,,"Shreve, Susan Richards.",,nyu,,,,,2595452.0,,,A woman like that / | $c: Susan Richards Shreve.
NotFiction,,,729602,,"New York|Alfred A, Knopf|c1976.",mdp.39015020740315,1976.0,,"Murasaki Shikibu,",,nyu,,,,,2541047.0,,,The tale of Genji / | $c: Murasaki Shikibu ; translated with an introduction by Edward G. Seidensticker.
,,,,,New York|F. Warne|1963?,,,,"Potter, Beatrix",,,,,,,,,,
Fiction,,,5027744,,New York|W. Morrow and Co.|c1997.,mdp.49015002972330,1997.0,,"Cordy, Michael.",,nyu,,,,,36246054.0,,,The miracle strain : | a genetic thriller / | $c: Michael Cordy.
Fiction,,,2955947,,New York|Putnam's|c1994.,mdp.39015032354972,1994.0,,"Schroeder, Joan V.,",,nyu,,,,,30319571.0,,,Solitary places / | $c: Joan Vannorsdall Schroeder.
,,,,,New York;H. Holt and comp,,,,"Jacks, L. P. (Lawrence Pearsall)",,,,,,,,,,
,,,,,New York|Ballantine Books,,,,"Brackett, Leigh",,,,,,,,,,
,,,,,New York|The Macmillan co,,,,"Gamow, George",,,,,,,,,,
BK,UC,pdus,2256651,open,"Dalton, 1888-1908.",uc2.ark:/13960/t2s46m379,1908.0,7690338.0,"MacDonald, George, 1824-1905.",bib,nyu,universityofcalifornia,ia,v.36,,14927206.0,universityofcalifornia,ISRLF,[Works]
NotFiction,,,427323,,New York|G.H. Doran Co.|c1923,uc1.$b85950,1923.0,,"Bennett, Arnold,",,nyu,,,,,734251.0,,,Riceyman Steps.
Fiction|Publishers' advertisements,,,5195,,"Garden City, NY|Doubleday, Doran & Co., Inc.|1944.",mdp.39015040352752,1944.0,,"Maugham, W. Somerset (William Somerset),",,nyu,,,,,2437607.0,,,The razor's edge : | a novel / | $c: by W. Somerset Maugham.
BK,UC,pd,199620,open,"J. Murray, 1918.",uc2.ark:/13960/t8mc8wj3s,1918.0,447186.0,"Ewart, Ernest Andrew, 1878-",add,nyu,universityofcalifornia,ia,,18012009,1382881.0,universityofcalifornia,ISRLF,"Front lines, by Boyd Cable [pseud.]"
BK,UC,pd,2282389,open,"Grosset and Dunlap, 1908, c1904.",uc2.ark:/13960/t5bc3v683,1908.0,7666680.0,"Martin, Helen Reimensnyder, 1868-1939.",bib,pau,universityofcalifornia,ia,,,8912740.0,universityofcalifornia,ISRLF,"Tillie, a Mennonite maid : a story of the Pennsylvania Dutch / By Helen Reimensnyder Martin ; with illustrations by Florence Scovel Shinn."
Electra|Authors' autographs (Provenance)|Fiction|Publishers' advertisements|Typefaces (Type evidence),,,479450,,"New York|Alfred A. Knopf|1958, c1957.",uc1.b4095493,1957.0,,"Humphrey, William.",,nyu,,,,,2668877.0,,,Home from the hill / | $c: by William Humphrey.
,,,,,London|Grafton|1988.,,,,"Bell, Clare",,,,,,,,,,
,,,,,New York|Seabury Press|19,,,,"Lem, StanisÅ‚aw",,,,,,,,,,
,,,,,"New York;Dodd, Mead;1921 ",,,,"Morris, Gouverneur",,,,,,,,,,
Fiction,,,40445,,"New York|Garland Pub.|1975, c1946.",mdp.39015065929328,1975.0,,"Bell, Eric Temple,",,nyu,,,,,1601969.0,,,The time stream / | $c: by John Taine [i.e. E. T. Bell].
Fiction,,,6681682,,New York|Harper|1959,uc1.b3593032,1959.0,,"Poirot-Delpech, Bertrand.",,nyu,,,,,1485284.0,,,Fool's paradise. | $c: Translation from the French by Cornelia Schaeffer.
NotFiction,,,1187674,,"New York|Harcourt, Brace|1957",mdp.39015014862232,1957.0,,"Van Orden, Bianca.",,nyu,,,,,1738468.0,,,309 East & A night of levitation.
,,,,,London|Boston|M. Boyars|1,,,,"Gombrowicz, Witold",,,,,,,,,,
,,,,,New Delhi|New York|Pengui,,,,"Anantha Murthy, U. R",,,,,,,,,,
,,,,,London|Chapman & Hall|195,,,,"Waugh, Evelyn",,,,,,,,,,
,,,,,London|The Reprint Societ,,,,"Bates, H. E. (Herbert Ernest)",,,,,,,,,,
,,,,,London|W. Heinemann|1938,,,,"Storm, Hans Otto",,,,,,,,,,
,,,,,New York|Grosset & Dunlap,,,,"Flynn, Brian",,,,,,,,,,
,,,,,New York|Fromm Internatio,,,,"Arjouni, Jakob",,,,,,,,,,
,,,,,London|Putnam|1955.,,,,"Thomas, Dylan",,,,,,,,,,
,,,,,New York|E. P. Dutton & c,,,,"Pirandello, Luigi",,,,,,,,,,
NotFiction|Mystery fiction,,,100825840,,New York|Dell Pub. Co.|1953.,osu.32435066354028,1953.0,,"Einstein, Charles.",,nyu,,,,,13927347.0,,,The bloody spur / | $c: by Charles Einstein.
BK,LOC,pd,7396195,open,"Ginn & company, 1902.",loc.ark:/13960/t0zp4jq3c,1902.0,9600727.0,"Irving, Washington, 1783-1859.",bib,nyu,loc,ia,,44011039,7303925.0,loc,ILOC,"The Alhambra,"
,,,,,New York|Random House|195,,,,"Slesar, Henry",,,,,,,,,,
,,,,,New York|G. Braziller|196,,,,"Frame, Janet",,,,,,,,,,
,,,,,"Cambridge, MA|Circlet Pre",,,,"Sherman, Delia",,,,,,,,,,
NotFiction,,,6659993,,New York|Norton|1967,uc1.b3462854,1967.0,,"Rex, Barbara.",,nyu,,,,,1379130.0,,,"Vacancy on India Street, | a novel."
,,,,,"Garden City, N.Y.|Doubled",,,,"Garrett, George P",,,,,,,,,,
,,,,,New York|A.L. Burt Compan,,,,"Brand, Max",,,,,,,,,,
,,,,,London|John Lane|1944,,,,"Warner, Rex",,,,,,,,,,
,,,,,New York|Ballantine Books,,,,"Brackett, Leigh",,,,,,,,,,
Fiction,,,927797,,Pittsburgh|University of Pittsburgh Press|c1988.,mdp.39015013302651,1988.0,,"McKnight, Reginald,",,pau,,,,,17649068.0,,,Moustapha's eclipse / | $c: Reginald McKnight.
,,,,,s.l.|Scholastic Book Serv,,,,"Sommerfelt, AimÃ©e",,,,,,,,,,
,,,,,Delhi|Ravi Dayal Publishe,,,,"Verma, Nirmal",,,,,,,,,,
,,,,,Moscow|Progress Publisher,,,,"Semenov, IÍ¡Ulian",,,,,,,,,,
Fiction,,,3137193,,"Cambridge, Mass.|Zoland Books|1995.",mdp.39015040669601,1995.0,,"Pritchard, Melissa.",,mau,,,,,31132508.0,,,The instinct for bliss : | short stories / | $c: Melissa Pritchard.
,,,,,London|Eyre & Spottiswood,,,,"Mauriac, FranÃ§ois",,,,,,,,,,
,,,,,New York|Berkley Pub. Gro,,,,"Van Scyoc, Sydney J",,,,,,,,,,
Fiction,,,582423,,New York.|London|Harper & brothers|1939.,mdp.39015030851151,1939.0,,"Bromfield, Louis,",,nyu,,,,,796727.0,,,"It takes all kinds, | $c: by Louis Bromfield."
,,,,,"Garden City, NY|Doubleday",,,,"Walpole, Hugh, Sir",,,,,,,,,,
,,,,,"Kent, Ohio|Kent State Uni",,,,"Jelliffe, Belinda Dobson, Mrs",,,,,,,,,,
,,,,,New York;A.L. Burt;c1919,,,,"McIntyre, John Thomas",,,,,,,,,,
,,,,,New York|Random House|195,,,,"Slesar, Henry",,,,,,,,,,
BK,UC,pd,464395,open,"T. Nelson and Sons, 1902.",uc2.ark:/13960/t39024h9w,1902.0,7685179.0,"A. L. O. E., 1821-1893.",add,nyu,universityofcalifornia,ia,,,12084047.0,universityofcalifornia,ISRLF,Harold's bride : a tale / by A.L.O.E.
,,,,,New York|Anchor Books|199,,,,"Cirino, Mark",,,,,,,,,,
,,,,,New Delhi|New York|Pengui,,,,"Anantha Murthy, U. R",,,,,,,,,,
,,,,,Boston|New York|Hougton M,,,,"Cather, Willa",,,,,,,,,,
Fiction,,,672667,,"Garden City, N.Y.|Anchor Books|1971.",mdp.39015000550668,1971.0,,"Okpewho, Isidore.",,nyu,,,,,161874.0,,,The victims; | a novel of polygamy in modern Africa. | $c: With an introd. by Sunday O. Anozie.
BK,UC,pd,1425734,open,"The Arthur H. Clark company, 1915.",uc2.ark:/13960/t8qb9zg7m,1915.0,1268225.0,"Gregg, Frank M. 1864-1937",bib,nyu,universityofcalifornia,ia,v.02,15013572,1549270.0,universityofcalifornia,ISRLF,"The founding of a nation : the story of the Pilgrim fathers, their voyage on the Mayflower, their early struggles, hardships and dangers, and the beginnings of American democracy, as told in the journals of Francis Beaumont, cavalier / by Frank M. Gregg..."
Fiction|Typefaces (Type evidence)|Simoncini Garamond|Publishers' advertisements|Authors' autographs (Provenance),,,2624918,,New York|Alfred A. Knopf|1993.,mdp.39015046816164,1993.0,,"Gaines, Ernest J.,",,nyu,,,,,26012819.0,,,A lesson before dying / | $c: Ernest J. Gaines.
,,,,,"New York|Holt|1955,c1954",,,,"Lehmann, Arthur Heinz",,,,,,,,,,
,,,,,New York;H. Holt and comp,,,,"Jacks, L. P. (Lawrence Pearsall)",,,,,,,,,,
,,,,,New York|Anchor Books|199,,,,"Cirino, Mark",,,,,,,,,,
,,,,,New York;London;D. Applet,,,,"Hough, Emerson",,,,,,,,,,
Fiction,,,6501806,,Philadelphia|J. B. Lippincott company|1924,uc1.$b249101,1924.0,,"Becke, Louis,",,pau,,,,,1926718.0,,,"Helen Adair, | $c: by Louis Becke."
Fiction,,,436313,,"New York|Farrar & Rinehart, inc.|1929.",mdp.39015021968543,1929.0,,"Heyward, DuBose,",,nyu,,,,,17242882.0,,,The half pint flask | $c: [by] Du Bose Heyward.
,,,,,New York|Oxford Book Co.|,,,,"Stone, Irving",,,,,,,,,,
,,,,,New York|The Viking press,,,,"Zweig, Arnold",,,,,,,,,,
Fiction,,,10557152,,"Orono, Me.|Puckerbrush Press|c1978.",inu.30000114426103,1978.0,,"Fahy, Christopher.",,meu,,,,,4498739.0,,,Greengroundtown : | stories / | $c: by Christopher Fahy.
,,,,,Peking|Foreign Languages ,,,,"Yuan, Jing",,,,,,,,,,
,,,,,London|Methuen|1946,,,,"Stapledon, Olaf",,,,,,,,,,
,,,,,New York|Viking Press|c19,,,,"Zweig, Stefan",,,,,,,,,,
,,,,,Peking|Foreign Languages ,,,,"Yuan, Jing",,,,,,,,,,
,,,,,"New York|Putnam|1965, c19",,,,"Deighton, Len",,,,,,,,,,
,,,,,New York;London;D. Applet,,,,"Hough, Emerson",,,,,,,,,,
,,,,,Singapore|Eastern Univers,,,,"Parkinson, Ann",,,,,,,,,,
,,,,,New York;A. A. Knopf;1921,,,,"Fletcher, J. S. (Joseph Smith)",,,,,,,,,,
,,,,,London|Collins Harvill|19,,,,"YaÅŸar, Kemal",,,,,,,,,,
NotFiction,,,1194594,,New York|The Odyssey press|c1940,mdp.39015003496737,1940.0,,"Sterne, Laurence,",,nyu,,,,,369363.0,,,"The life and opinions of Tristram Shandy, gentleman,"
Fiction,,,482098,,New York|Macmillan Co.|1948.,uc1.$b103816,1948.0,,"Jameson, Storm,",,nyu,,,,,850915.0,,,The black laurel.
NotFiction,,,6218287,,"Englewood Cliffs, N.J.|Prentice-Hall|c1966",uc1.b4320473,1966.0,,"Welker, Robert Louis.",,nju,,,,,317347.0,,,The sense of fiction. | $c: Edited by Robert L. Welker [and] Herschel Gower.
,,,,,"New York|Putnam|1965, c19",,,,"Deighton, Len",,,,,,,,,,
Fiction,,,672987,,New York|Knopf|1953.,mdp.39015024855309,1953.0,,"Nathan, Robert,",,nyu,,,,,608956.0,,,The train in the meadow.
NotFiction,,,1225872,,New York|Pantheon|1956,uc1.$b395706,1956.0,,"Reverzy, Jean,",,nyu,,,,,2909997.0,,,"The crossing,"
,,,,,Albuquerque|University of,,,,"Rosencof, Mauricio",,,,,,,,,,
,,,,,London|Constable|1970.,,,,"Trickett, Rachel",,,,,,,,,,
,,,,,MontrÃ©al|VÃ©hicule Press|1,,,,"Ethier-Blais, Jean",,,,,,,,,,
,,,,,Bath|Chivers|1973,,,,"Baron, Alexander",,,,,,,,,,
,,,,,London|New York [etc.|Lon,,,,"Howard, Frederick James",,,,,,,,,,
Fiction,,,196346,,New York|Fiction Collective|1981.,uc1.b4463661,1981.0,,"Mason, Franklin.",,nyu,,,,,7685774.0,,,Four roses in three acts / | $c: by Franklin Mason.
,,,,,"Buffalo, N.Y.|Starcherone",,,,"Pelton, Theodore",,,,,,,,,,
Fiction,,,7127852,,"Garden City, N.Y.|Doubleday|1971.",uc1.32106002117858,1971.0,,"Hunter, Evan,",,nyu,,,,,124451.0,,,Nobody knew they were there!
BK,UC,pdus,9560791069890,open,"C. Scribner's sons, 1903.",uc2.ark:/13960/t3416t83f,1903.0,484759.0,"Davis, Richard Harding, 1864-1916.",bib,mau,universityofcalifornia,ia,,3029618,603850.0,universityofcalifornia,ISRLF,"The lion and the unicorn, by Richard Harding Davis; illustrated by Howard Chandler Christy."
,,,,,"Athens, Greece|Kedros|c19",,,,"Kotzias, Alexandros",,,,,,,,,,
,,,,,New York|Seven Stories Pr,,,,"Djebar, Assia",,,,,,,,,,
,,,,,London|Pub. for the Inter,,,,"Mofolo, Thomas",,,,,,,,,,
,,,,,New York|Random House|196,,,,,,,,,,,,,,
NotFiction,,,6702642,,New York|Crowell|1959,uc1.b3710789,1959.0,,"O'Connor, William Van,",,nyu,,,,,313658.0,,,Campus on the river.
,,,,,S.l.|s.n.|192-].,,,,"Prydz, Alvilde",,,,,,,,,,
,,,,,New York|Knopf|1991.,,,,"Bernhard, Thomas",,,,,,,,,,
,,,,,New York|Seabury Press|19,,,,"Lem, StanisÅ‚aw",,,,,,,,,,
,,,,,London|Grafton|1988.,,,,"Bell, Clare",,,,,,,,,,
,,,,,"London|J. Cape|1962, c196",,,,"D�rrenmatt, Friedrich",,,,,,,,,,
,,,,,New York;Harper & Brother,,,,"Bacheller, Irving Addison",,,,,,,,,,
,,,,,London|Macmillan & Co. Lt,,,,"Pilgrim, David, pseud",,,,,,,,,,
,,,,,London|John Lane|1944,,,,"Warner, Rex",,,,,,,,,,
Fiction,,,1376200,,"Boston|Little, Brown|1951.",uc1.$b243564,1951.0,,"O'Flaherty, Liam,",,mau,,,,,1478396.0,,,Insurrection.
,,,,,New York|Schocken Books|1,,,,"Wiesel, Elie",,,,,,,,,,
,,,,,"Melbourne, Victoria, Aust",,,,"Duckworth, Colin",,,,,,,,,,
,,,,,New York|Knopf|1991.,,,,"Bernhard, Thomas",,,,,,,,,,
,,,,,MontrÃ©al|VÃ©hicule Press|1,,,,"Ethier-Blais, Jean",,,,,,,,,,
,,,,,New York|The press of the,,,,"Forester, C. S. (Cecil Scott)",,,,,,,,,,
,,,,,New York|F. Warne|1963?,,,,"Potter, Beatrix",,,,,,,,,,
,,,,,New York|The press of the,,,,"Forester, C. S. (Cecil Scott)",,,,,,,,,,
Fiction,,,5077137,,"Sacramento, CA|Voyage Books|c1997.",mdp.39015060795153,1997.0,,"Levin, Robert Edward.",,cau,,,,,44940030.0,,,The lizard and the fly / | $c: Robert Edward Levin.
,,,,,"London|Muller, Blond & Wh",,,,"Raven, Simon",,,,,,,,,,
Fiction|Psychological fiction,,,4017338,,"New York|Arcade Pub.|Distributed by Little, Brown|c1998.",mdp.39015046884725,1998.0,,"Grand, David,",,nyu,,,,,39069377.0,,,Louse / | $c: David Grand.
,,,,,"Cambridge, MA|Circlet Pre",,,,"Sherman, Delia",,,,,,,,,,
BK,YALE,pd,5563853,open,"The Arthur H. Clark company, 1915.",yale.39002009581225,1915.0,1268225.0,"Gregg, Frank M. 1864-1937",bib,nyu,yale,yale,,15013572,1549270.0,yale,YALE,"The founding of a nation : the story of the Pilgrim fathers, their voyage on the Mayflower, their early struggles, hardships and dangers, and the beginnings of American democracy, as told in the journals of Francis Beaumont, cavalier / by Frank M. Gregg..."
BK,UC,pdus,"b121126018,GLAD300650-B",open,"Macmillan and co., limited; /The Macmillan company, 1903.",uc2.ark:/13960/t5x63pc6v,1903.0,6147682.0,"Malory, Thomas, Sir, 15th cent.",bib,mau,universityofcalifornia,ia,v.1,,4893315.0,universityofcalifornia,INRLF,Le morte Darthur: Sir Thomas Malory's book of King Arthur and of his noble knights of the Round table.
,,,,,New York|Gaer Associates|,,,,"?renburg, Il?i?a",,,,,,,,,,
Fiction,,,7592408,,"Herndon, Va.|WCS Books|Ashville, NC|Distributed by eyeBALL Books|c1994.",inu.30000050836554,1994.0,,"Dick, Philip K.",,vau,,,,,32049351.0,,,Gather yourselves together / | $c: by Philip K. Dick.
,,,,,San Francisco|Mercury Hou,,,,"Michon, Pierre",,,,,,,,,,
,,,,,New York|A. A. Knopf|1947,,,,"Hughes, Langston",,,,,,,,,,
,,,,,London;G. Routledge;1922,,,,"Stoker, Bram",,,,,,,,,,
,,,,,San Francisco|North Point,,,,"Berry, Wendell",,,,,,,,,,
Fiction,,,9927320,,New York|Appleton|c1925.,mdp.39076002365158,1925.0,,"Heyliger, William,",,nyu,,,,,4820224.0,,,Quinby and son / | $c: by William Heyliger.
,,,,,New York|Viking Press|199,,,,"Bishop, Claire Huchet",,,,,,,,,,
,,,,,New York|Grosset & Dunlap,,,,"Flynn, Brian",,,,,,,,,,
,,,,,New York|Fromm Internatio,,,,"Mettler, Felix",,,,,,,,,,
BK,UC,pdus,81940,open,"Funk & Wagnalls Company, 1901.",uc2.ark:/13960/t2z31qs89,1901.0,6130860.0,"Croly, George, 1780-1860.",bib,nyu,universityofcalifornia,ia,v.2,1031847,2320939.0,universityofcalifornia,ISRLF,"Tarry thou till I come; or Salathiel, the wandering Jew; by George Croly; introductory letter by Gen. Lewis Wallace: with twenty full-page drawings by T. de Thulstrup."
,,,,,New York|E. P. Dutton and,,,,"Trenker, Luis",,,,,,,,,,
,,,,,New York|Coward-McCann|19,,,,"Anthony, Evelyn",,,,,,,,,,
,,,,,New York|Harper & Row|195,,,,"Sayers, Dorothy L. (Dorothy Leigh)",,,,,,,,,,
,,,,,New York|Rae D. Henkie co,,,,"Cox, Erle",,,,,,,,,,
,,,,,New York|Macaulay|c1939.,,,,"Goldsmith, Martin M",,,,,,,,,,
Fiction,,,249993,,"New York, N.Y.|Avon Books|1962] c1961.",mdp.39015008817374,1962.0,,"Heinlein, Robert A. (Robert Anson),",,nyu,,,,,9995921.0,,,Stranger in a strange land / | $c: Robert A. Heinlein.
,,,,,"Ithaca, N.Y.|McBooks Pres",,,,"Pope, Dudley",,,,,,,,,,
BK,UC,pd,b154690533,open,"Houghton Mifflin company, 1918.",uc2.ark:/13960/t3125wn18,1918.0,8298644.0,"Rinehart, Mary Roberts, 1876-1958.",bib,mau,universityofcalifornia,ia,,18011072,2666823.0,universityofcalifornia,INRLF,"Tenting to-night; a chronicle of sport and adventure in Glacier park and the Cascade mountains, by Mary Roberts Rinehart."
,,,,,"Shelburne, Vt.|New Englan",,,,"Tomasi, Mari",,,,,,,,,,
,,,,,New York|Putnam|1964,,,,"Southern, Terry",,,,,,,,,,
BK,UC,pdus,"b146720003,GLAD117828255-B",open,"P. F. Collier, [1900?]",uc2.ark:/13960/t6g165g4p,1900.0,6159616.0,"Collins, Wilkie, 1824-1889.",bib,ctu,universityofcalifornia,ia,,,5419443.0,universityofcalifornia,INRLF,The legacy of Cain : a novel.
,,,,,New York|London|Harper & ,,,,"Knight, Eric",,,,,,,,,,
